trip_id,driver_id,rider_id,vendor_id,city,pickup_loc,drop_loc,distance_km,pickup_time,num_passengers,rate_code,payment_type,drop_time,fare_amount,driver_tip,toll_amt,mta_tax,total_amount,rating,stored_flag
TRP00007159,DRV001485,RDR000041,2,Delhi,28,3,4.02,2024-03-02 09:11:00,3,1,UPI,2024-03-02 09:33:00,75.23,0.0,31.83,3.76,110.82,4.2,Y
TRP00007160,DRV001975,RDR003911,2,Kolkata,61,11,7.96,2024-09-10 07:20:00,2,1,Wallet,2024-09-10 07:50:00,116.4,0.0,0.0,5.82,122.22,4.5,Y
TRP00007161,DRV000397,RDR001306,1,Kolkata,3,90,11.47,2024-01-19 05:08:00,6,6,Wallet,2024-01-19 05:54:00,172.97,0.0,0.0,8.65,181.62,4.4,Y
TRP00007162,DRV000603,RDR002824,1,Ahmedabad,11,99,5.23,2024-02-21 22:17:00,1,2,Wallet,2024-02-21 22:37:00,105.85,0.0,39.48,5.29,150.62,4.4,Y
TRP00007163,DRV000920,RDR000819,2,Hyderabad,96,26,8.94,2024-11-12 02:25:00,2,1,Credit Card,2024-11-12 03:03:00,141.18,15.3,0.0,7.06,163.54,3.3,Y
TRP00007164,DRV000364,RDR003857,2,Bangalore,15,16,10.61,2024-02-17 01:44:00,3,1,Free Ride,2024-02-17 02:29:00,180.21,0.0,0.0,9.01,189.22,4.7,Y
TRP00007165,DRV001399,RDR004505,1,Ahmedabad,67,36,10.93,2024-02-13 19:52:00,2,1,Cash,2024-02-13 20:34:00,182.79,15.15,0.0,9.14,207.08,4.5,Y
TRP00007166,DRV000153,RDR003229,2,Ahmedabad,42,28,1.43,2024-10-24 10:14:00,1,5,UPI,2024-10-24 10:24:00,77.72,0.0,0.0,3.89,81.61,3.6,Y
TRP00007167,DRV000383,RDR001741,2,Mumbai,80,31,16.71,2024-12-15 04:05:00,2,1,Cash,2024-12-15 05:05:00,264.73,0.0,0.0,13.24,277.97,4.4,Y
TRP00007168,DRV001972,RDR003870,2,Delhi,51,54,5.9,2024-01-01 10:39:00,1,1,Free Ride,2024-01-01 11:03:00,137.74,10.69,0.0,6.89,155.32,4.1,Y
TRP00007169,DRV000356,RDR003083,1,Delhi,72,1,3.44,2024-09-02 16:41:00,2,1,Free Ride,2024-09-02 17:06:00,81.08,9.52,0.0,4.05,94.65,4.9,Y
TRP00007170,DRV001506,RDR003797,2,Kolkata,74,46,3.21,2024-06-01 21:50:00,1,4,Wallet,2024-06-01 22:11:00,80.4,1.35,0.0,4.02,85.77,3.9,Y
TRP00007171,DRV001053,RDR001989,1,Chennai,90,64,6.28,2024-04-01 21:34:00,4,1,Cash,2024-04-01 21:57:00,143.73,17.97,16.01,7.19,184.9,,Y
TRP00007172,DRV000245,RDR000785,1,Delhi,58,34,18.43,2024-02-15 09:59:00,1,2,UPI,2024-02-15 11:09:00,260.17,7.59,0.0,13.01,280.77,4.6,Y
TRP00007173,DRV000773,RDR003176,2,Ahmedabad,35,26,4.8,2024-11-30 07:40:00,1,1,Free Ride,2024-11-30 08:08:00,102.43,0.0,0.0,5.12,107.55,3.1,Y
TRP00007174,DRV000084,RDR001053,1,Ahmedabad,83,24,12.08,2024-06-14 03:45:00,1,1,Cash,2024-06-14 04:34:00,187.0,14.8,0.0,9.35,211.15,4.1,Y
TRP00007175,DRV000878,RDR002608,1,Hyderabad,3,14,1.81,2024-11-30 19:41:00,1,1,Free Ride,2024-11-30 19:53:00,69.04,0.0,12.06,3.45,84.55,4.5,Y
TRP00007176,DRV000572,RDR001094,2,Bangalore,95,95,6.17,2024-06-04 22:45:00,1,2,Cash,2024-06-04 23:18:00,106.92,10.03,0.0,5.35,122.3,,Y
TRP00007177,DRV001140,RDR003276,1,Pune,80,14,39.32,2024-03-03 19:54:00,2,1,Cash,2024-03-03 21:59:00,537.46,0.0,0.0,26.87,564.33,4.4,Y
TRP00007178,DRV000542,RDR002680,1,Mumbai,46,16,12.77,2024-10-19 14:38:00,3,2,Free Ride,2024-10-19 15:29:00,217.99,12.64,0.0,10.9,241.53,3.7,Y
TRP00007179,DRV000267,RDR002320,1,Pune,22,45,2.89,2024-10-02 02:31:00,1,1,UPI,2024-10-02 02:44:00,68.28,5.72,46.18,3.41,123.59,3.9,Y
TRP00007180,DRV000330,RDR003479,2,Kolkata,73,35,6.57,2024-07-27 07:01:00,4,1,Cash,2024-07-27 07:32:00,109.25,7.8,21.37,5.46,143.88,3.3,Y
TRP00007181,DRV001197,RDR004891,1,Pune,3,74,3.13,2024-12-06 03:38:00,4,1,Cash,2024-12-06 03:59:00,95.3,0.0,0.0,4.76,100.06,3.8,N
TRP00007182,DRV001733,RDR003227,2,Pune,42,43,5.22,2024-12-01 23:54:00,1,1,Cash,2024-12-02 00:17:00,117.39,7.56,21.55,5.87,152.37,,Y
TRP00007183,DRV000523,RDR004376,2,Delhi,93,80,13.12,2024-02-22 03:22:00,1,1,Wallet,2024-02-22 04:11:00,191.79,6.31,29.88,9.59,237.57,4.0,Y
TRP00007184,DRV000012,RDR000588,2,Mumbai,85,81,12.8,2024-05-21 06:46:00,1,4,Credit Card,2024-05-21 07:37:00,213.65,0.0,12.76,10.68,237.09,3.8,Y
TRP00007185,DRV000677,RDR002842,2,Kolkata,46,95,3.07,2024-02-28 13:44:00,1,1,Credit Card,2024-02-28 14:02:00,79.66,10.15,14.79,3.98,108.58,4.6,Y
TRP00007186,DRV000956,RDR004001,1,Ahmedabad,5,84,21.43,2024-08-16 01:05:00,3,6,UPI,2024-08-16 02:20:00,284.05,8.21,0.0,14.2,306.46,4.8,Y
TRP00007187,DRV001454,RDR004805,2,Hyderabad,77,83,8.18,2024-12-07 09:07:00,1,1,Cash,2024-12-07 09:46:00,130.07,0.0,14.14,6.5,150.71,4.2,Y
TRP00007188,DRV001920,RDR000221,1,Kolkata,45,80,4.82,2024-01-01 09:43:00,2,1,Cash,2024-01-01 10:09:00,94.9,11.13,0.0,4.74,110.77,4.2,Y
TRP00007189,DRV000318,RDR001817,1,Pune,62,17,6.58,2024-10-13 16:08:00,4,1,UPI,2024-10-13 16:39:00,111.78,0.0,28.3,5.59,145.67,4.4,N
TRP00007190,DRV000082,RDR004986,2,Ahmedabad,74,74,8.43,2024-01-15 13:16:00,1,3,Wallet,2024-01-15 13:51:00,165.7,0.0,0.0,8.28,173.98,3.1,Y
TRP00007191,DRV000315,RDR001460,2,Chennai,20,11,7.57,2024-12-06 11:24:00,5,1,Free Ride,2024-12-06 11:58:00,158.83,12.56,0.0,7.94,179.33,,Y
TRP00007192,DRV001902,RDR001927,2,Hyderabad,65,98,6.33,2024-03-15 20:40:00,2,4,Credit Card,2024-03-15 21:09:00,133.57,1.29,0.0,6.68,141.54,4.8,Y
TRP00007193,DRV000661,RDR003024,2,Hyderabad,9,88,6.62,2024-01-16 20:01:00,3,2,UPI,2024-01-16 20:25:00,110.97,16.6,0.0,5.55,133.12,4.7,Y
TRP00007194,DRV001223,RDR002968,1,Pune,68,61,2.55,2024-11-11 17:12:00,2,1,Free Ride,2024-11-11 17:25:00,79.82,0.0,10.13,3.99,93.94,4.7,Y
TRP00007195,DRV000105,RDR002785,2,Chennai,35,77,14.4,2024-11-19 05:45:00,4,2,Credit Card,2024-11-19 06:41:00,235.11,0.0,13.18,11.76,260.05,4.2,Y
TRP00007196,DRV001585,RDR004108,2,Chennai,58,95,7.24,2024-09-10 06:27:00,5,1,Free Ride,2024-09-10 07:01:00,113.53,11.62,30.82,5.68,161.65,4.5,Y
TRP00007197,DRV001910,RDR000014,2,Ahmedabad,94,14,2.12,2024-07-07 04:41:00,2,3,Credit Card,2024-07-07 04:58:00,72.81,10.41,0.0,3.64,86.86,3.5,Y
TRP00007198,DRV001281,RDR004909,1,Mumbai,20,77,12.62,2024-12-19 21:36:00,1,1,Cash,2024-12-19 22:28:00,199.78,0.0,0.0,9.99,209.77,4.9,N
TRP00007199,DRV001261,RDR003262,1,Bangalore,50,49,22.56,2024-04-14 19:29:00,4,1,Credit Card,2024-04-14 20:48:00,308.31,45.27,15.24,15.42,384.24,3.5,Y
TRP00007200,DRV001727,RDR000633,2,Pune,51,80,24.55,2024-03-07 11:40:00,5,2,UPI,2024-03-07 13:06:00,335.31,0.0,0.0,16.77,352.08,4.3,Y
TRP00007201,DRV001356,RDR001885,2,Hyderabad,65,85,4.68,2024-12-25 04:03:00,3,2,UPI,2024-12-25 04:24:00,100.03,0.0,26.56,5.0,131.59,4.9,Y
TRP00007202,DRV000617,RDR001132,2,Bangalore,7,7,2.16,2024-11-22 10:24:00,1,1,Credit Card,2024-11-22 10:45:00,92.91,11.43,0.0,4.65,108.99,3.4,Y
TRP00007203,DRV001005,RDR004096,1,Ahmedabad,51,78,6.85,2024-06-28 13:44:00,1,1,UPI,2024-06-28 14:19:00,114.43,2.33,0.0,5.72,122.48,3.8,Y
TRP00007204,DRV001618,RDR001540,2,Pune,27,9,1.96,2024-08-25 19:45:00,1,1,Free Ride,2024-08-25 20:01:00,88.51,12.39,0.0,4.43,105.33,3.7,Y
TRP00007205,DRV001173,RDR000363,1,Ahmedabad,95,31,22.74,2024-02-18 13:28:00,2,1,Cash,2024-02-18 14:46:00,320.26,22.72,0.0,16.01,358.99,,Y
TRP00007206,DRV001127,RDR001731,2,Pune,78,49,2.62,2024-02-06 04:29:00,1,1,Wallet,2024-02-06 04:42:00,81.95,0.23,36.32,4.1,122.6,,Y
TRP00007207,DRV000734,RDR002474,1,Kolkata,78,38,3.33,2024-11-11 09:51:00,1,4,Free Ride,2024-11-11 10:10:00,66.64,0.0,27.36,3.33,97.33,3.1,Y
TRP00007208,DRV000150,RDR003567,2,Pune,82,9,5.18,2024-05-18 22:01:00,3,5,Free Ride,2024-05-18 22:21:00,107.73,14.97,0.0,5.39,128.09,4.4,Y
TRP00007209,DRV001606,RDR000761,2,Chennai,23,63,4.87,2024-02-19 07:01:00,1,2,Credit Card,2024-02-19 07:30:00,118.5,1.25,0.0,5.93,125.68,4.4,Y
TRP00007210,DRV001450,RDR002782,1,Kolkata,37,83,13.66,2024-06-27 18:28:00,1,1,UPI,2024-06-27 19:18:00,208.6,0.0,0.0,10.43,219.03,4.8,Y
TRP00007211,DRV000651,RDR003147,1,Ahmedabad,10,54,5.88,2024-03-07 10:51:00,4,3,Credit Card,2024-03-07 11:21:00,103.03,14.98,0.0,5.15,123.16,5.0,Y
TRP00007212,DRV001077,RDR001474,2,Pune,55,41,2.5,2024-04-13 07:41:00,1,1,UPI,2024-04-13 08:02:00,90.26,5.73,0.0,4.51,100.5,4.2,Y
TRP00007213,DRV000451,RDR003488,2,Pune,82,90,3.49,2024-03-25 09:49:00,1,1,Credit Card,2024-03-25 10:07:00,63.5,0.0,0.0,3.18,66.68,5.0,Y
TRP00007214,DRV001960,RDR001235,1,Chennai,13,73,6.69,2024-11-18 18:29:00,1,1,Free Ride,2024-11-18 18:59:00,145.63,0.0,0.0,7.28,152.91,3.1,Y
TRP00007215,DRV000377,RDR002335,1,Chennai,12,17,2.28,2024-01-23 14:42:00,1,5,Wallet,2024-01-23 14:53:00,87.63,10.56,0.0,4.38,102.57,3.2,Y
TRP00007216,DRV001067,RDR002549,1,Ahmedabad,77,3,8.57,2024-04-11 00:25:00,4,3,Free Ride,2024-04-11 01:04:00,132.31,6.07,0.0,6.62,145.0,4.0,Y
TRP00007217,DRV000140,RDR003169,2,Delhi,45,48,7.67,2024-10-11 13:55:00,3,1,Credit Card,2024-10-11 14:33:00,142.64,2.9,0.0,7.13,152.67,,Y
TRP00007218,DRV001611,RDR003938,1,Kolkata,35,74,11.03,2024-10-07 16:30:00,2,1,UPI,2024-10-07 17:11:00,185.99,5.09,48.32,9.3,248.7,,Y
TRP00007219,DRV001035,RDR000286,2,Kolkata,5,39,23.21,2024-10-09 13:52:00,1,2,Wallet,2024-10-09 15:15:00,325.83,0.0,0.0,16.29,342.12,4.9,Y
TRP00007220,DRV000327,RDR002139,2,Hyderabad,89,70,20.47,2024-02-29 18:11:00,2,1,Cash,2024-02-29 19:24:00,298.46,10.5,0.0,14.92,323.88,4.9,Y
TRP00007221,DRV000852,RDR003455,2,Chennai,93,82,24.36,2024-02-01 22:43:00,1,1,Free Ride,2024-02-02 00:02:00,359.57,39.5,0.0,17.98,417.05,4.1,Y
TRP00007222,DRV001113,RDR001471,2,Ahmedabad,93,27,3.25,2024-03-10 22:09:00,2,5,Credit Card,2024-03-10 22:24:00,104.79,0.73,27.63,5.24,138.39,4.3,Y
TRP00007223,DRV001100,RDR001340,1,Chennai,82,51,2.13,2024-10-05 22:22:00,5,3,UPI,2024-10-05 22:37:00,58.29,0.0,0.0,2.91,61.2,,Y
TRP00007224,DRV000827,RDR003263,1,Kolkata,49,4,3.88,2024-05-27 01:17:00,2,1,Credit Card,2024-05-27 01:40:00,90.67,8.5,0.0,4.53,103.7,3.2,Y
TRP00007225,DRV000189,RDR004239,2,Mumbai,23,73,19.04,2024-01-08 04:25:00,2,1,Credit Card,2024-01-08 05:34:00,267.02,0.0,0.0,13.35,280.37,3.2,Y
TRP00007226,DRV000716,RDR000872,2,Bangalore,95,4,29.62,2024-02-17 13:55:00,1,3,UPI,2024-02-17 15:34:00,380.86,53.16,46.14,19.04,499.2,4.3,Y
TRP00007227,DRV000454,RDR003809,1,Chennai,63,10,16.69,2024-07-18 16:42:00,3,2,UPI,2024-07-18 17:47:00,233.38,29.55,20.81,11.67,295.41,4.6,N
TRP00007228,DRV001810,RDR000677,2,Mumbai,66,54,1.93,2024-05-10 10:43:00,1,1,UPI,2024-05-10 10:59:00,73.74,7.75,33.39,3.69,118.57,3.9,Y
TRP00007229,DRV000437,RDR002837,1,Kolkata,83,67,24.56,2024-02-01 03:20:00,3,1,Cash,2024-02-01 04:46:00,358.84,0.0,0.0,17.94,376.78,3.1,Y
TRP00007230,DRV001359,RDR000831,1,Hyderabad,79,2,5.4,2024-08-09 23:41:00,1,1,UPI,2024-08-10 00:06:00,86.67,0.1,0.0,4.33,91.1,3.9,Y
TRP00007231,DRV000680,RDR003314,1,Ahmedabad,4,14,1.07,2024-03-07 05:21:00,2,1,Cash,2024-03-07 05:34:00,40.8,4.0,0.0,2.04,46.84,4.7,Y
TRP00007232,DRV000679,RDR000101,2,Ahmedabad,66,97,5.67,2024-10-03 08:33:00,1,2,Wallet,2024-10-03 08:59:00,118.34,8.82,0.0,5.92,133.08,3.3,Y
TRP00007233,DRV000739,RDR001318,1,Bangalore,69,11,1.38,2024-02-28 19:48:00,1,1,UPI,2024-02-28 20:07:00,43.82,2.65,42.34,2.19,91.0,3.5,Y
TRP00007234,DRV000602,RDR002614,2,Mumbai,95,44,7.28,2024-01-10 13:00:00,2,2,UPI,2024-01-10 13:36:00,135.51,18.79,27.55,6.78,188.63,3.0,Y
TRP00007235,DRV000448,RDR001055,2,Chennai,96,85,4.31,2024-05-28 10:53:00,1,2,Wallet,2024-05-28 11:12:00,83.81,0.0,45.63,4.19,133.63,4.8,Y
TRP00007236,DRV001947,RDR004708,1,Pune,84,28,6.13,2024-11-26 23:39:00,2,1,Credit Card,2024-11-27 00:09:00,115.06,7.81,0.0,5.75,128.62,,Y
TRP00007237,DRV001542,RDR004154,2,Kolkata,7,95,8.6,2024-10-05 05:45:00,2,3,Wallet,2024-10-05 06:22:00,168.62,8.08,0.0,8.43,185.13,3.9,Y
TRP00007238,DRV001267,RDR003146,2,Hyderabad,51,54,17.25,2024-08-12 17:04:00,4,1,Wallet,2024-08-12 18:02:00,268.58,2.6,0.0,13.43,284.61,3.3,Y
TRP00007239,DRV001087,RDR003725,2,Chennai,65,3,9.68,2024-05-24 15:02:00,2,2,Free Ride,2024-05-24 15:38:00,150.83,16.7,0.0,7.54,175.07,4.8,Y
TRP00007240,DRV000973,RDR000095,1,Kolkata,26,80,5.55,2024-06-23 21:47:00,3,1,Cash,2024-06-23 22:09:00,126.28,18.03,32.06,6.31,182.68,4.8,Y
TRP00007241,DRV001150,RDR003983,2,Mumbai,12,50,14.69,2024-08-10 09:39:00,2,1,Wallet,2024-08-10 10:32:00,237.91,12.81,36.98,11.9,299.6,,Y
TRP00007242,DRV001687,RDR003291,1,Hyderabad,98,38,19.88,2024-08-24 21:06:00,1,2,Free Ride,2024-08-24 22:14:00,277.19,2.14,25.46,13.86,318.65,4.6,N
TRP00007243,DRV001541,RDR003461,2,Ahmedabad,16,27,2.02,2024-09-04 04:37:00,2,1,Free Ride,2024-09-04 04:52:00,80.78,4.65,23.78,4.04,113.25,3.9,Y
TRP00007244,DRV001330,RDR000447,2,Kolkata,20,78,7.07,2024-03-04 05:25:00,2,2,Free Ride,2024-03-04 06:01:00,114.29,16.7,0.0,5.71,136.7,4.1,Y
TRP00007245,DRV000019,RDR002482,2,Chennai,86,39,3.68,2024-10-15 16:06:00,1,3,Cash,2024-10-15 16:25:00,75.43,0.0,0.0,3.77,79.2,3.1,Y
TRP00007246,DRV000235,RDR003482,1,Mumbai,16,47,1.39,2024-06-09 07:14:00,1,1,Cash,2024-06-09 07:31:00,70.58,2.83,0.0,3.53,76.94,4.6,Y
TRP00007247,DRV001370,RDR002119,2,Ahmedabad,59,81,9.83,2024-05-18 11:14:00,2,3,UPI,2024-05-18 11:55:00,180.46,0.0,34.23,9.02,223.71,4.0,Y
TRP00007248,DRV000709,RDR000950,1,Mumbai,75,26,16.89,2024-04-08 17:19:00,2,1,UPI,2024-04-08 18:18:00,255.72,31.6,31.6,12.79,331.71,3.1,Y
TRP00007249,DRV000913,RDR004945,2,Kolkata,43,84,2.42,2024-04-16 00:39:00,2,2,Free Ride,2024-04-16 00:58:00,72.07,0.0,0.0,3.6,75.67,3.3,Y
TRP00007250,DRV000493,RDR003689,2,Hyderabad,78,35,14.39,2024-11-22 04:26:00,1,1,Credit Card,2024-11-22 05:19:00,201.34,25.4,0.0,10.07,236.81,3.8,Y
TRP00007251,DRV001853,RDR004113,1,Hyderabad,18,78,16.36,2024-11-03 14:32:00,1,1,Free Ride,2024-11-03 15:36:00,235.44,22.34,0.0,11.77,269.55,4.7,Y
TRP00007252,DRV001316,RDR003055,2,Hyderabad,71,64,20.66,2024-09-18 20:12:00,3,5,Wallet,2024-09-18 21:28:00,274.75,14.53,0.0,13.74,303.02,,Y
TRP00007253,DRV001257,RDR003880,2,Kolkata,20,27,3.47,2024-04-17 03:03:00,4,2,Free Ride,2024-04-17 03:19:00,104.57,0.0,0.0,5.23,109.8,4.4,Y
TRP00007254,DRV001882,RDR002745,2,Pune,100,17,19.74,2024-12-30 05:58:00,3,1,Wallet,2024-12-30 07:08:00,281.63,0.0,0.0,14.08,295.71,4.0,Y
TRP00007255,DRV001273,RDR004383,2,Hyderabad,21,8,4.09,2024-01-26 16:21:00,1,1,Cash,2024-01-26 16:40:00,71.49,3.49,0.0,3.57,78.55,3.8,Y
TRP00007256,DRV000500,RDR002989,2,Bangalore,27,1,7.43,2024-12-18 04:02:00,1,4,Credit Card,2024-12-18 04:34:00,124.17,6.82,0.0,6.21,137.2,4.8,Y
TRP00007257,DRV001964,RDR000915,2,Delhi,31,75,1.41,2024-11-25 11:25:00,2,5,Free Ride,2024-11-25 11:38:00,72.01,8.33,17.51,3.6,101.45,,Y
TRP00007258,DRV000082,RDR001466,1,Hyderabad,11,53,1.36,2024-05-12 10:39:00,1,1,UPI,2024-05-12 10:55:00,66.31,3.34,0.0,3.32,72.97,4.4,Y
TRP00007259,DRV001398,RDR003474,2,Pune,24,5,11.19,2024-09-25 00:12:00,1,2,Wallet,2024-09-25 01:00:00,184.54,0.0,49.3,9.23,243.07,3.0,Y
TRP00007260,DRV001814,RDR004356,1,Pune,43,15,5.7,2024-05-12 08:03:00,5,1,Wallet,2024-05-12 08:26:00,118.64,0.0,32.46,5.93,157.03,3.9,Y
TRP00007261,DRV000658,RDR003142,2,Chennai,50,48,3.37,2024-06-23 17:51:00,3,1,UPI,2024-06-23 18:08:00,66.66,6.66,0.0,3.33,76.65,4.9,Y
TRP00007262,DRV000782,RDR000656,1,Mumbai,63,26,2.69,2024-07-02 13:22:00,2,1,UPI,2024-07-02 13:44:00,56.82,3.82,0.0,2.84,63.48,3.1,Y
TRP00007263,DRV001876,RDR001232,2,Chennai,64,43,9.87,2024-11-11 11:05:00,1,2,Credit Card,2024-11-11 11:48:00,172.31,0.0,0.0,8.62,180.93,4.9,N
TRP00007264,DRV001631,RDR000057,2,Mumbai,18,26,1.0,2024-10-25 15:47:00,1,1,Cash,2024-10-25 15:58:00,71.16,5.44,36.67,3.56,116.83,3.4,Y
TRP00007265,DRV001936,RDR002762,1,Ahmedabad,45,81,14.11,2024-05-11 22:15:00,4,2,Wallet,2024-05-11 23:04:00,207.13,0.57,48.78,10.36,266.84,3.3,Y
TRP00007266,DRV000233,RDR004835,2,Hyderabad,1,4,1.66,2024-11-06 11:02:00,1,2,Wallet,2024-11-06 11:19:00,46.0,6.31,0.0,2.3,54.61,4.1,Y
TRP00007267,DRV000791,RDR002113,1,Ahmedabad,89,46,2.7,2024-05-08 09:48:00,1,1,UPI,2024-05-08 10:10:00,61.98,6.5,0.0,3.1,71.58,5.0,Y
TRP00007268,DRV000526,RDR001619,1,Hyderabad,91,29,4.91,2024-12-28 21:40:00,1,2,Wallet,2024-12-28 22:08:00,90.85,7.61,35.55,4.54,138.55,4.8,Y
TRP00007269,DRV001107,RDR004219,1,Mumbai,28,23,6.31,2024-12-06 09:55:00,1,2,Free Ride,2024-12-06 10:27:00,144.46,0.0,0.0,7.22,151.68,4.1,Y
TRP00007270,DRV001483,RDR003728,2,Chennai,67,99,4.51,2024-12-26 22:36:00,1,1,Free Ride,2024-12-26 23:02:00,103.27,13.87,43.3,5.16,165.6,4.2,Y
TRP00007271,DRV000580,RDR003563,2,Delhi,45,45,4.09,2024-03-12 21:01:00,1,2,Credit Card,2024-03-12 21:28:00,93.41,9.66,15.57,4.67,123.31,4.3,Y
TRP00007272,DRV000051,RDR000398,1,Kolkata,97,56,27.58,2024-10-30 11:17:00,2,1,Cash,2024-10-30 12:45:00,362.28,0.0,0.0,18.11,380.39,,Y
TRP00007273,DRV001867,RDR003808,1,Mumbai,55,96,9.21,2024-06-12 11:17:00,1,1,Cash,2024-06-12 11:53:00,135.04,14.92,0.0,6.75,156.71,4.3,Y
TRP00007274,DRV001059,RDR002308,1,Pune,16,23,1.19,2024-11-04 02:11:00,3,2,Free Ride,2024-11-04 02:28:00,36.56,0.0,17.81,1.83,56.2,3.1,Y
TRP00007275,DRV001684,RDR000327,2,Hyderabad,55,40,5.5,2024-09-26 06:04:00,5,4,Credit Card,2024-09-26 06:30:00,97.16,11.85,0.0,4.86,113.87,4.7,Y
TRP00007276,DRV001578,RDR000996,2,Bangalore,23,87,17.64,2024-02-20 14:56:00,1,1,Credit Card,2024-02-20 15:55:00,257.2,29.22,26.47,12.86,325.75,3.6,Y
TRP00007277,DRV000768,RDR004011,1,Chennai,89,72,3.87,2024-12-22 18:54:00,1,1,Wallet,2024-12-22 19:19:00,108.01,14.06,0.0,5.4,127.47,3.3,Y
TRP00007278,DRV001054,RDR003771,2,Mumbai,59,70,1.79,2024-05-25 18:18:00,1,1,UPI,2024-05-25 18:30:00,90.03,4.1,0.0,4.5,98.63,4.8,Y
TRP00007279,DRV001645,RDR003008,2,Kolkata,90,95,12.36,2024-05-18 04:11:00,2,1,Wallet,2024-05-18 04:57:00,205.6,17.86,0.0,10.28,233.74,3.1,Y
TRP00007280,DRV001042,RDR000411,1,Delhi,15,72,8.45,2024-09-19 07:09:00,3,1,Cash,2024-09-19 07:46:00,128.59,12.35,0.0,6.43,147.37,,Y
TRP00007281,DRV000913,RDR004910,2,Mumbai,34,83,7.76,2024-11-15 20:36:00,1,4,Free Ride,2024-11-15 21:05:00,116.12,6.23,0.0,5.81,128.16,5.0,Y
TRP00007282,DRV000997,RDR003026,1,Bangalore,12,89,1.44,2024-06-20 21:32:00,2,4,Wallet,2024-06-20 21:50:00,37.68,5.27,0.0,1.88,44.83,4.5,Y
TRP00007283,DRV000090,RDR002068,2,Pune,25,70,2.21,2024-08-23 09:09:00,1,1,Free Ride,2024-08-23 09:26:00,75.63,0.0,0.0,3.78,79.41,4.0,Y
TRP00007284,DRV000608,RDR003488,2,Kolkata,36,3,8.79,2024-08-12 19:52:00,4,1,Credit Card,2024-08-12 20:23:00,162.27,0.29,0.0,8.11,170.67,3.9,N
TRP00007285,DRV001840,RDR002765,2,Hyderabad,23,39,2.86,2024-07-29 23:14:00,3,1,Credit Card,2024-07-29 23:31:00,81.11,2.35,41.83,4.06,129.35,4.2,Y
TRP00007286,DRV001335,RDR002427,1,Ahmedabad,64,77,6.61,2024-01-02 08:39:00,3,1,Credit Card,2024-01-02 09:04:00,126.64,0.0,13.34,6.33,146.31,4.3,Y
TRP00007287,DRV000395,RDR000193,2,Pune,84,64,7.3,2024-06-13 20:21:00,1,3,UPI,2024-06-13 20:54:00,131.31,0.0,0.0,6.57,137.88,3.8,Y
TRP00007288,DRV000657,RDR004447,1,Hyderabad,91,6,3.67,2024-01-12 18:50:00,4,5,Credit Card,2024-01-12 19:12:00,81.3,0.0,0.0,4.07,85.37,4.6,Y
TRP00007289,DRV001053,RDR002190,1,Hyderabad,64,34,24.72,2024-06-04 14:34:00,1,1,Wallet,2024-06-04 16:01:00,360.18,11.95,0.0,18.01,390.14,4.4,Y
TRP00007290,DRV000169,RDR001465,1,Chennai,25,53,15.78,2024-11-29 21:24:00,3,6,Free Ride,2024-11-29 22:20:00,254.68,18.04,0.0,12.73,285.45,3.6,Y
TRP00007291,DRV001942,RDR002403,2,Pune,19,36,11.25,2024-12-29 09:04:00,2,1,Cash,2024-12-29 09:43:00,156.45,16.22,29.38,7.82,209.87,3.3,Y
TRP00007292,DRV000197,RDR002924,2,Ahmedabad,26,71,1.65,2024-08-10 06:34:00,4,1,UPI,2024-08-10 06:48:00,76.3,0.67,20.39,3.82,101.18,4.8,Y
TRP00007293,DRV000343,RDR003417,2,Chennai,41,90,1.9,2024-10-10 05:32:00,1,1,Free Ride,2024-10-10 05:43:00,52.76,7.3,0.0,2.64,62.7,4.0,Y
TRP00007294,DRV001990,RDR000144,1,Pune,84,43,6.43,2024-12-09 02:00:00,1,3,Wallet,2024-12-09 02:31:00,129.35,0.0,0.0,6.47,135.82,4.6,Y
TRP00007295,DRV001959,RDR003660,1,Chennai,63,42,2.4,2024-06-21 23:53:00,1,4,Wallet,2024-06-22 00:05:00,96.15,6.24,0.0,4.81,107.2,5.0,Y
TRP00007296,DRV001584,RDR002660,1,Pune,30,46,31.63,2024-10-15 05:22:00,1,1,Wallet,2024-10-15 07:01:00,437.31,39.97,0.0,21.87,499.15,5.0,N
TRP00007297,DRV001102,RDR002439,2,Pune,90,13,2.38,2024-02-22 05:06:00,1,3,Wallet,2024-02-22 05:18:00,71.57,3.15,0.0,3.58,78.3,4.8,Y
TRP00007298,DRV001093,RDR000292,2,Mumbai,63,88,6.35,2024-03-02 16:37:00,2,4,Cash,2024-03-02 17:07:00,111.87,7.59,10.81,5.59,135.86,3.5,Y
TRP00007299,DRV000016,RDR004881,2,Hyderabad,33,52,4.62,2024-05-24 12:10:00,1,1,Credit Card,2024-05-24 12:37:00,80.55,0.0,19.01,4.03,103.59,4.3,Y
TRP00007300,DRV001284,RDR000915,1,Hyderabad,24,73,9.16,2024-05-05 03:05:00,1,1,Wallet,2024-05-05 03:43:00,173.04,0.0,0.0,8.65,181.69,3.3,Y
TRP00007301,DRV000135,RDR002927,1,Bangalore,13,94,2.11,2024-08-10 12:23:00,5,1,Credit Card,2024-08-10 12:36:00,90.42,0.0,0.0,4.52,94.94,3.3,Y
